ind,ci,salary_ci
56,网站,4467.3901965527
56,网管,3334.813900585
56,网络,4166.1299687547
56,网络电话,2546.458833
56,网络管理,3727.8330774907
56,网络管理员,3762.6395569117
56,网络营销,5798.5017312618
56,网络部,5696.1503530061
56,网页,4725.6220768196
56,置业,4849.7989795089
56,置换,5895.6843199641
56,置業,6808.8664428024
56,美加,5591.5200546873
56,美国,7081.25163354
56,美工,4347.5439502589
56,美术,4860.1428540664
56,美术设计,3745.8271630774
56,美编,4041.523398611
56,群,10478.833005111
56,習生,24036.18444
56,翻译,4890.0853086567
56,翻译人员,3730.3920643688
56,翻译员,4158.1362886913
56,老师,4085.0411576188
56,老板,4961.5084949068
56,考勤,4085.5921931064
56,考核,4503.3026745
56,考试,3014.3920643688
56,职业,5529.3645392801
56,职业指导,3027.479269074
56,职业顾问,5009.8818801476
56,职介,3404.5466911616
56,职位,12086.136743
56,职务,11865.8085180672
56,职员,3999.4697721421
56,联合,15587.129010222
56,联络,4277.1300532062
56,联络员,4169.5747788507
56,联络部,8574.4720970648
56,股东,11995.7220207492
56,股票,6072.9536745
56,育婴,2977.9864295532
56,育婴师,3913.262018136
56,背景,3042.4102853055
56,自主,6498.0295409382
56,自如,5535.946783
56,自带,8729.066568222
56,自由,7863.0436455972
56,自营,8236.4535207492
56,至,4049.9731526008
56,航空,7957.5075180655
56,船务,3031.256528148
56,船员,3872.8364597201
56,船舶,8783.5466033691
56,艺术品,3592.9338473688
56,英国,7541.1895362671
56,英文,4481.349467029
56,英文翻译,3332.694196249
56,英美,4924.6296979506
56,英语,4628.898985587
56,英语翻译,4351.994568342
56,菁英,7243.620566
56,营业,6923.8526259709
56,营业员,2834.602961971
56,营业部,4205.8357435146
56,营养,3289.8108908668
56,营运,4950.4468286984
56,营销,10797.4641368425
56,营销中心,9232.0041355266
56,营销员,2632.496343636
56,营销策划,10511.6668830124
56,营销部,3744.150960535
56,葡萄牙语,4596.2862845061
56,董事,12838.0401732689
56,董事会,13192.8576839068
56,董事长,8178.7780679269
56,薪资,3935.3540460211
56,薪酬,4534.3484724516
56,融资,5295.4360072741
56,行业,6708.5919937832
56,行政,3745.1885179338
56,行政主管,4597.2688297579
56,行政助理,3540.484919378
56,行政部,5192.941005154
56,行销,6439.2381708321
56,补录,2042.455687272
56,襄理,5071.428557951
56,西班牙,5686.3297853055
56,西班牙语,6540.5142498821
56,西门子,4852.949014611
56,见习,3822.9045420721
56,见习生,2756.564018136
56,规划,5163.322126074
56,警员,3741.384792222
56,计,3913.4884926642
56,计划,4349.0466740848
56,计算机硬件,3222.537
56,计调,4728.881340111
56,订单,3697.7246943876
56,订票,3913.4884926642
56,认证,6089.7017214012
56,记帐,3617.3861470426
56,记账,3943.3414729305
56,记账员,3800.6658537795
56,讲师,5874.7640373399
56,设备,5358.2394105303
56,设计,4861.3417168232
56,设计员,2756.564018136
56,设计师,5219.6469288325
56,访寻,5453.8649034165
56,访问,2677.6693681266
56,证券,8840.9201745
56,证照,3778.1322710532
56,评价,5728.399137092
56,评估,5362.7283036921
56,评估师,5542.999863593
56,评级,6437.2761168888
56,译员,3710.4699933353
56,译审,4762.726570611
56,话务,2756.564018136
56,话务员,2679.6162429149
56,语,7528.2580600266
56,诺基亚,7654.2498246642
56,课,3606.028570611
56,课程,4366.6400052321
56,调度,4024.7898850083
56,调度员,3416.2979627645
56,调查,3727.0980958117
56,调查员,4089.3407615072
56,调研,2608.7845083688
56,调研员,3510.2220643688
56,谈判,3683.1713284428
56,豪宅,5685.181898681
56,负责人,8093.2222982634
56,财务,3564.4066642586
56,财务主管,5926.8680876077
56,财务人员,2517.8456102544
56,财务会计,3361.8400020401
56,财务总监,15832.4591589633
56,财务管理,13976.678
56,财务经理,9053.5444369089
56,财务部,4415.0861320686
56,财务顾问,8152.7251356015
56,财税,4519.0714890951
56,账务,4995.8233009676
56,账款,7331.476570572
56,货运,4021.248783
56,质检,4686.7112307988
56,质量,5342.9715394139
56,购买,4581.9970435847
56,贷款,4903.1073763912
56,贸易,5664.226603374
56,费用,5000.435528148
56,资产,6053.8705508347
56,资信,4717.4204650152
56,资料,3694.3019333131
56,资料员,3262.6541696469
56,资深,7960.6351039706
56,资源,6048.6057275829
56,资源管理,4158.3087652153
56,资源配置,5160.4089366642
56,资讯,4763.8786757488
56,资质,6084.839903148
56,资金,7283.3514750241
56,赛事,4728.0645965532
56,赴,6235.225680222
56,跟,4509.7213592954
56,跟单,3601.6345141625
56,跟单员,3375.9263809041
56,车站,1978.9819052585
56,车贷,3481.960896111
56,车辆,2977.9864295532
56,车险,4470.646193139
56,转为,3199.5734097928
56,转移,3222.537
56,轮,10911.9403422857
56,轮机员,8385.5738445555
56,软件,6104.6815461729
56,软件开发,6487.5121010475
56,软件测试,6348.7133972058
56,辅助,3500.3346355266
56,辅导,4942.2220643688
56,辅导员,2891.920239747
56,过户,5654.86218848
56,迎宾,3271.638938574
56,运作,4766.1451793657
56,运维,4420.6046745
56,运营,7326.0627156694
56,运营官,12139.7718393113
56,运营部,7106.9138178324
56,运行,4503.8477528635
56,进入,5015.7017214012
56,连锁,6703.6692960149
56,连锁店,8885.8628339222
56,选址,6187.4056081148
56,选矿,5577.3026745
56,通,1870.380666
56,通信,3471.4313696008
56,速递,4295.8353249345
56,造价,8773.282920325
56,造价员,5143.7280022477
56,造价师,7563.6404993292
56,造型师,2756.564018136
56,邮件,4085.5921931064
56,部分,7338.9009178461
56,部副,6567.6761473295
56,部长,9343.6611117891
56,部门,7491.0903584967
56,部门经理,10309.9428051269
56,都,3606.028570611
56,配置,4704.454955361
56,配送,3481.960896111
56,酒店,4709.91506593
56,采矿,5577.3026745
56,采编,2824.2421289415
56,采购,4554.1567280782
56,采购员,3606.028570611
56,采购部,6522.0460615122
56,采集,3331.3807245
56,重点,6091.5282710532
56,金牌,7153.267393809
56,金融,4521.1212162911
56,铲车,3562.3684727766
56,银行,3652.6347627978
56,银行业务,4076.380783
56,银行卡,4249.330047074
56,铺,5905.8558055821
56,链家,5492.5984974888
56,销售,5446.0897496776
56,销售业务,3568.435528148
56,销售主管,6802.0496908177
56,销售员,3992.9085390375
56,销售部,5697.8686902274
56,锅炉工,4580.6824029101
56,门市,3778.1322710532
56,门店,6488.3202157439
56,问,3572.0769787193
56,队员,3778.1322710532
56,阿拉伯语,4503.3026745
56,陆运,2676.192396111
56,陈列,6064.0992873377
56,院校,5370.537
56,陪同,5037.2998334772
56,随身,5368.2954074428
56,雅思,5275.1256175122
56,集团,11546.037
56,零售,6703.6692960149
56,非,3023.0223091508
56,非技术,2891.920239747
56,面试,6181.9807853055
56,韩国,6193.0845586512
56,韩语,4319.03534532
56,音效,4020.53175375
56,顧問,6467.2670782016
56,项目,6005.3316064477
56,项目管理,5674.5235058771
56,项目组,6647.8328582216
56,项目经理,9540.2959555587
56,项目部,9419.1594924124
56,顾问,5047.9480716579
56,预,7491.2587612765
56,预算,7149.6252608884
56,预算员,4649.4980573547
56,预订,4028.9504345108
56,领域,13942.4201745
56,领班,4450.0921609358
56,领队,4583.4037136008
56,风控,12475.3361745
56,风险,3629.933346318
56,风险管理,5716.421118111
56,餐饮,3346.6046745
56,馆,4085.5921931064
56,馆长,2805.882729111
56,首代,10758.5838841266
56,首席,11807.1238014297
56,驾驶,4934.8302710532
56,驾驶员,4774.9059931433
56,验货,5937.7983100266
56,验资,2756.564018136
56,高中,5919.424570611
56,高端,5670.1592131534
56,高级,8160.3956470827
56,高级专员,5319.0842458834
56,高级顾问,7651.4165481794
57,　,12255.4149421944
57,a,9842.3901239422
57,abap,6746.8982527654
57,ac,5365.2321848618
57,account,9012.5182094995
57,accountant,11237.3561862003
57,accounting,11346.591799537
57,admin,7978.3311794992
57,administration,5715.1464575
57,administrator,6731.6212898022
57,advisor,8370.8770721188
57,advisory,12629.4233002818
57,ae,4672.489089537
57,agent,3765.8831114428
57,am,11915.0056609824
57,ams,6703.960896111
57,analysis,7924.6850025555
57,analyst,9295.883457808
57,and,11537.0753159812
57,ap,4696.312827111
57,apple,5660.0006745
57,ar,5415.0787168049
57,assistance,3346.6046745
57,assistant,7848.5849618999
57,associate,8545.6757684314
57,assosiate,16733.984088591
57,assurance,9733.5161073216
57,audit,13613.390520074
57,auditor,14403.4747722508
57,b,10016.3816532444
57,ba,4482.427607148
57,bd,7587.0995862722
57,bi,9013.6599018746
57,bibw,19360.544505111
57,bpo,5019.5843596384
57,business,9838.8030442508
57,bw,12527.151910236
57,c,6522.0460615122
57,ca,5015.7017214012
57,cad,8179.1857569438
57,cae,8525.3388462492
57,cashier,3778.1322710532
57,cati,4211.8955192338
57,cb,7806.2028885605
57,cc,2540.8361745
57,cdm,7432.1148153067
57,center,12301.706087148
57,ceo,16261.3024218273
57,cfo,14494.8558575671
57,china,12947.1651154325
57,cio,11079.9654842036
57,client,9142.5121934184
57,coding,5784.068349
57,consultant,10300.3822683004
57,consulting,11300.3291980344
57,control,7518.537
57,controller,9787.3270138328
57,coo,13034.4633137746
57,coordinator,6515.1544953199
57,counselor,11478.8388462492
57,cpa,10038.6986745
57,crm,11279.732512286
57,csr,5816.1855024955
57,cto,11079.9654842036
57,customer,4920.0509366657
57,data,4976.2886125711
57,db,8840.9201745
57,dba,11740.6110067948
57,dc,7601.6617862188
57,de,3305.248783
57,delivery,8296.722228111
57,department,26085.57568848
57,designer,14971.4132214012
57,developer,8726.0755739068
57,development,10332.5273315324
57,director,14641.938304148
57,dms,9531.8002832172
57,dp,4221.5035203528
57,dtp,4249.330047074
57,e,13857.612840111
57,ea,4503.3026745
57,eap,5485.5782903326
57,ebs,11494.9480020444
57,ehr,15587.129010222
57,ehs,9941.2745908264
57,elearning,6876.0645965532
57,engineer,11621.1782669354
57,erp,9014.5364636114
57,executive,7562.8341479722
57,fi,7451.3388462492
57,fico,12884.2060271659
57,finance,13333.3008901647
57,financial,7834.916458611
57,flash,7658.1045207492
57,flw,8729.066568222
57,focus,5784.068349
57,for,10245.9086140812
57,free,14866.598340148
57,fw,4741.8374097928
57,g,3651.147311148
57,generalist,27232.74249696
57,head,16042.259599074
57,helpdesk,8827.1958820436
57,hr,7739.3856184377
57,hradmin,11836.6669505061
57,hrbp,8558.8036731246
57,hrm,10351.7140138328
57,hse,11954.0327150493
57,hyperion,6734.0006745
57,ibm,5802.881340111
57,id,7166.345014611
57,ie,6876.881340111
57,ii,17018.9364793133
57,iii,22803.460755037
57,information,7950.881340111
57,intern,3591.4865883017
57,internal,9282.1633476246
57,internship,3970.8563928116
57,ipo,7401.3352293055
57,iso,5630.4327804848
57,it,9298.6600869731
57,j,15740.2241140812
57,java,4555.3486099041
57,junior,6529.724399361
57,ka,8130.2585758325
57,kappaceo,19181.97294
57,key,10761.5006745
57,l,6009.647014611
57,lancer,14866.598340148
57,lead,10638.6948249161
57,leader,10175.3502148867
57,lean,17235.2747862492
57,legal,8944.3065454905
57,local,5139.7693959012
57,management,7667.5110163047
57,manager,13151.3969042639
57,manger,16304.1369446922
57,market,6991.5163375901
57,marketing,7306.0613883695
57,mba,5015.7017214012
57,mbs,20618.349670074
57,md,6377.3388462492
57,member,7883.6831863602
57,mip,16001.374566
57,mis,9595.5689306008
57,mm,11554.486697685
57,ms,3222.537
57,n,6636.1409811964
57,nc,5934.454126074
57,net,6651.3026745
57,ngo,10410.860349
57,nw,27232.74249696
57,of,11349.8474637584
57,office,10321.4054753938
57,officer,8443.8172540565
57,on,5784.068349
57,onsite,8642.5499193607
57,operation,9997.6203571124
57,oracle,11677.29955841
57,pa,5896.8576818055
57,paralegal,14237.684638992
57,part,8170.5035676504
57,partner,7518.2685
57,payment,10449.5161073216
57,payroll,7064.531066
57,peoplesoft,8055.537
57,php,5449.2704894499
57,pm,12094.9183319487
57,pp,8175.170935074
57,pql,21480
57,process,6799.5087617515
57,processor,3741.384792222
57,producer,6758.9559306008
57,product,10594.019236074
57,program,9604.8026745
57,programmer,8964.9208070406
57,project,9464.9286597217
57,ps,10386.3367727386
57,pta,3235.6606662584
57,qa,4306.5107386493
57,qaqc,10038.5372633503
57,qc,3713.3242605932
57,quality,5370.537
57,r,3606.028570611
57,rc,4422.279311148
57,reaserch,6876.881340111
57,reasercher,3741.384792222
57,recruiter,8195.239630875
57,recruiting,9272.4477710532
57,recruitment,8625.1599052523
57,report,4957.6046745
57,research,9015.9994836118
57,researcher,4779.7533801619
57,resercher,4420.6046745
57,resource,9576.9394616656
57,retail,4916.2556745
57,rpo,10075.4767697777
57,rtm,4085.5921931064
57,s,5643.2421396
57,sa,21146.5179197208
57,sad,9975.987012222
57,sae,15326.2485
57,sales,11300.8744843809
57,sap,12615.6128937014
57,sd,12435.081849
57,search,5696.0069473491
57,secretary,6030.3313090387
57,sem,6086.537
57,senior,13595.892280302
57,seo,4493.4360755526
57,service,8222.4073742644
57,sns,23133.96
57,solution,11860.3216150097
57,sourcing,7203.2942917699
57,spanish,3470.672349
57,specialist,8489.5272940624
57,sr,15909.1560975738
57,staff,6062.276416148
57,supervisor,8637.442474521
57,support,6248.6150447323
57,system,9359.0120782016
57,talent,4434.394566
57,tax,15806.9308877412
57,team,9441.9971675588
57,teamleader,10039.5725624553
57,technical,10138.6041812862
57,technology,24938.40888
57,telesales,7346.789902611
57,tmt,6444.537
57,to,6746.0278782768
57,training,9409.961087148
57,transaction,6444.537
57,tsr,2540.8361745
57,ui,8539.2051291435
57,uiue,7888.8135011691
57,verification,3606.028570611
57,vip,5359.4493100266
57,vp,16833.737724111
57,web,5444.7731946748
57,writer,10874.7382308328
57,year,13291.867856074
57,一所,8296.722228111
57,一级,6365.7741661832
57,一线,3759.7585316376
57,一般,3742.3271160399
57,一部,10177.0105221112
57,三洋,4934.8302710532
57,三级,10890.4538634563
57,三菱,7890.6986745
57,三部,8486.3975683361
57,上市,7154.0293332986
57,下属,6705.586126074
57,不,2891.920239747
57,专业,7445.7012837808
57,专利,6685.4496555194
57,专利审查,12885.9270738888
57,专利法,9886.9759710972
57,专利申请,4185.2861084798
57,专员,5158.3248678141
57,专家,12051.5690259241
57,专案,5786.7522601155
57,专注,13711.112526
57,专管,4728.0645965532
57,专管员,3543.1316705645
57,专职,8349.0053597199
57,专项,7282.0234428956
57,世博,6808.8664428024
57,业,7658.1045207492
57,业务,7165.5651213102
57,业务主管,6298.0058017102
57,业务人员,4332.041830074
57,业务员,3978.3341624934
57,业务流程,7000.6629837584
57,业务经理,7254.6468132289
57,业务部,7122.9634753396
57,业务部门,5700.792
57,东区,8575.6897968328
57,个人,5462.3739451331
57,个贷,7222.722228111
57,中,6393.1970579636
57,中介,5335.6519065299
57,中国,12392.5888576727
57,中国区,14558.6707197411
57,中国移动,6255.530005
57,中小,5494.6046745
57,中心,4153.9129716506
57,中控,4085.5921931064
57,中文,5965.0306210752
57,中方,13942.4201745
57,中级,6713.4027670372
57,中英文,3481.960896111
57,中间,2891.920239747
57,临床,9284.1031914534
57,临时,3753.2723344719
57,为主,4728.881340111
57,主,5901.1083595704
57,主任,7725.1054374824
57,主创,7163.7017214012
57,主力,4052.803173111
57,主办,7732.211764272
57,主审,12998.1174459474
57,主持,11594.201783
57,主持人,5887.682306942
57,主控,4948.5829721414
57,主材,4085.5921931064
57,主管,8911.4986538461
57,主管部门,7256.567458611
57,主编,7383.6192769239
57,乘务,5408.4500138328
57,书,10911.177345222
57,书城,4085.5921931064
57,书记,9921.9952989046
57,书记员,2935.06992136
57,买手,7950.881340111
57,事,10806.687485383
57,事业,6828.9792495147
57,事业单位,4872.6493404568
57,事业部,11568.2122337082
57,事务,7717.0056717343
57,事务所,6633.4002595308
57,事务部,7734.2458782438
57,二手车,3346.6046745
57,二级,9142.8059236844
57,二部,8626.8812312373
57,于,11222.907456222
57,互动,9831.946783
57,互联网,10186.3095243766
57,互译,3827.2245075
57,五部,9254.0729597208
57,亚太,10773.1237242329
57,亚太区,15801.4777550341
57,亚洲,9141.992717148
57,亚洲区,9002.3536911918
57,交付,7270.814783
57,交易,7393.3026186304
57,交易员,4107.3314930248
57,交通,9222.9867116414
57,产业,6424.1940423642
57,产品,8266.7059938621
57,产品包装,6555.3560560815
57,产品开发,6903.9493612116
57,产品策划,9696.7055119362
57,产品线,13425.537
57,产品设计,4558.2280584993
57,产品部,6089.7017214012
57,产权,6053.6333346725
57,产权交易,6377.3388462492
57,京,6407.3293806642
57,人事,4515.3147370654
57,人事主管,5682.574933862
57,人事代理,2977.9864295532
57,人事工作,3232.4525504428
57,人事管理,4139.7499333136
57,人事行政,5749.6741717159
57,人事部,5049.9443729524
57,人事部门,14524.5832107536
57,人力,6973.4229319651
57,人力资源,5547.5645011132
57,人力资源部,6470.8648861482
57,人员,3794.8730913157
57,人员培训,4052.803173111
57,人才,5325.0828442837
57,人才中介,5223.3906214475
57,人才培养,11222.907456222
57,人文,8060.067670074
57,人民,3653.1059170772
57,人资,6360.0549851631
57,人资部,2416.7685
57,从业人员,4399.715824148
57,从事,8643.4275604049
57,仓库,3278.2630983688
57,仓管,3470.4404514089
57,代,9251.6537023776
